SubscriptionID,CustomerID,Plan,MonthlyPrice,StartDate,EndDate,IsActive
SUB001761,CUST01761,Free,0.0,2025-09-24,2025-11-11,False
SUB001762,CUST01762,Standard,12.99,2024-08-09,,True
SUB001763,CUST01763,Basic,7.99,2024-08-26,,True
SUB001764,CUST01764,Premium,19.99,2025-07-11,,True
SUB001765,CUST01765,Standard,12.99,2024-02-24,,True
SUB001766,CUST01766,Premium,19.99,2024-12-01,2025-10-24,False
SUB001767,CUST01767,Basic,7.99,2025-05-13,,True
SUB001768,CUST01768,Basic,7.99,2025-03-05,2025-06-25,False
SUB001769,CUST01769,Basic,7.99,2024-12-25,2025-10-15,False
SUB001770,CUST01770,Basic,7.99,2025-10-24,,True
SUB001771,CUST01771,Free,0.0,2025-05-22,,True
SUB001772,CUST01772,Basic,7.99,2025-10-31,,True
SUB001773,CUST01773,Basic,7.99,2025-10-15,,True
SUB001774,CUST01774,Standard,12.99,2025-10-29,2025-11-13,False
SUB001775,CUST01775,Basic,7.99,2025-10-19,,True
SUB001776,CUST01776,Basic,7.99,2025-05-14,,True
SUB001777,CUST01777,Standard,12.99,2024-10-06,,True
SUB001778,CUST01778,Premium,19.99,2024-01-13,,True
SUB001779,CUST01779,Basic,7.99,2023-10-27,2025-08-24,False
SUB001780,CUST01780,Free,0.0,2025-10-31,,True
SUB001781,CUST01781,Basic,7.99,2025-10-17,,True
SUB001782,CUST01782,Standard,12.99,2025-07-03,2025-07-21,False
SUB001783,CUST01783,Standard,12.99,2025-05-27,,True
SUB001784,CUST01784,Free,0.0,2025-10-18,,True
SUB001785,CUST01785,Standard,12.99,2023-10-12,2023-10-20,False
SUB001786,CUST01786,Premium,19.99,2023-07-30,,True
SUB001787,CUST01787,Basic,7.99,2025-07-19,2025-07-26,False
SUB001788,CUST01788,Premium,19.99,2025-04-15,2025-11-15,False
SUB001789,CUST01789,Free,0.0,2024-09-28,,True
SUB001790,CUST01790,Standard,12.99,2023-10-14,,True
SUB001791,CUST01791,Basic,7.99,2025-05-11,,True
SUB001792,CUST01792,Standard,12.99,2025-10-08,2025-10-27,False
SUB001793,CUST01793,Standard,12.99,2024-11-28,,True
SUB001794,CUST01794,Basic,7.99,2023-06-07,,True
SUB001795,CUST01795,Standard,12.99,2024-01-03,,True
SUB001796,CUST01796,Standard,12.99,2024-10-10,2025-06-26,False
SUB001797,CUST01797,Family,29.99,2025-01-10,,True
SUB001798,CUST01798,Basic,7.99,2025-09-21,,True
SUB001799,CUST01799,Free,0.0,2025-10-08,,True
SUB001800,CUST01800,Basic,7.99,2025-09-17,,True
SUB001801,CUST01801,Premium,19.99,2025-07-27,,True
SUB001802,CUST01802,Standard,12.99,2024-09-15,2025-03-01,False
SUB001803,CUST01803,Basic,7.99,2025-06-19,2025-09-15,False
SUB001804,CUST01804,Basic,7.99,2025-05-04,2025-05-14,False
SUB001805,CUST01805,Standard,12.99,2025-04-12,,True
SUB001806,CUST01806,Basic,7.99,2025-10-05,,True
SUB001807,CUST01807,Free,0.0,2024-06-19,,True
SUB001808,CUST01808,Basic,7.99,2025-04-30,,True
SUB001809,CUST01809,Standard,12.99,2025-03-22,,True
SUB001810,CUST01810,Free,0.0,2025-10-19,,True
SUB001811,CUST01811,Standard,12.99,2025-11-17,2025-11-17,False
SUB001812,CUST01812,Basic,7.99,2025-08-16,2025-09-04,False
SUB001813,CUST01813,Premium,19.99,2025-01-30,2025-04-27,False
SUB001814,CUST01814,Family,29.99,2025-09-27,2025-10-19,False
SUB001815,CUST01815,Family,29.99,2024-03-04,,True
SUB001816,CUST01816,Premium,19.99,2025-11-01,,True
SUB001817,CUST01817,Basic,7.99,2024-11-11,,True
SUB001818,CUST01818,Free,0.0,2024-11-01,,True
SUB001819,CUST01819,Basic,7.99,2024-05-03,2025-05-17,False
SUB001820,CUST01820,Basic,7.99,2025-07-12,,True
SUB001821,CUST01821,Basic,7.99,2025-02-14,,True
SUB001822,CUST01822,Standard,12.99,2025-10-30,2025-11-14,False
SUB001823,CUST01823,Premium,19.99,2025-11-14,,True
SUB001824,CUST01824,Premium,19.99,2025-06-09,,True
SUB001825,CUST01825,Free,0.0,2025-08-29,,True
SUB001826,CUST01826,Basic,7.99,2024-06-14,,True
SUB001827,CUST01827,Standard,12.99,2025-08-07,,True
SUB001828,CUST01828,Free,0.0,2025-01-16,,True
SUB001829,CUST01829,Free,0.0,2024-04-19,,True
SUB001830,CUST01830,Basic,7.99,2025-02-26,,True
SUB001831,CUST01831,Free,0.0,2024-11-19,,True
SUB001832,CUST01832,Standard,12.99,2025-04-29,,True
SUB001833,CUST01833,Basic,7.99,2025-11-14,,True
SUB001834,CUST01834,Basic,7.99,2025-10-07,,True
SUB001835,CUST01835,Free,0.0,2025-03-27,,True
SUB001836,CUST01836,Basic,7.99,2025-11-11,,True
SUB001837,CUST01837,Standard,12.99,2024-10-19,,True
SUB001838,CUST01838,Basic,7.99,2025-11-12,,True
SUB001839,CUST01839,Standard,12.99,2024-02-01,,True
SUB001840,CUST01840,Basic,7.99,2025-04-20,,True
SUB001841,CUST01841,Free,0.0,2023-05-31,2024-02-27,False
SUB001842,CUST01842,Standard,12.99,2023-11-28,,True
SUB001843,CUST01843,Premium,19.99,2024-08-19,,True
SUB001844,CUST01844,Free,0.0,2025-03-26,,True
SUB001845,CUST01845,Basic,7.99,2023-08-30,2025-07-09,False
SUB001846,CUST01846,Free,0.0,2023-10-19,2025-08-07,False
SUB001847,CUST01847,Basic,7.99,2025-09-15,2025-10-21,False
SUB001848,CUST01848,Standard,12.99,2024-10-30,,True
SUB001849,CUST01849,Free,0.0,2024-05-08,,True
SUB001850,CUST01850,Basic,7.99,2025-05-21,,True
SUB001851,CUST01851,Basic,7.99,2025-10-14,,True
SUB001852,CUST01852,Basic,7.99,2024-12-20,,True
SUB001853,CUST01853,Standard,12.99,2025-09-23,,True
SUB001854,CUST01854,Basic,7.99,2025-08-05,,True
SUB001855,CUST01855,Premium,19.99,2025-07-08,,True
SUB001856,CUST01856,Standard,12.99,2024-09-12,,True
SUB001857,CUST01857,Premium,19.99,2025-06-21,,True
SUB001858,CUST01858,Basic,7.99,2024-06-17,2025-06-04,False
SUB001859,CUST01859,Basic,7.99,2025-04-05,2025-07-06,False
SUB001860,CUST01860,Premium,19.99,2025-06-30,,True
SUB001861,CUST01861,Basic,7.99,2025-03-02,2025-07-14,False
SUB001862,CUST01862,Standard,12.99,2023-12-12,2025-02-04,False
SUB001863,CUST01863,Free,0.0,2024-12-09,2025-11-09,False
SUB001864,CUST01864,Standard,12.99,2025-08-21,,True
SUB001865,CUST01865,Free,0.0,2024-12-16,,True
SUB001866,CUST01866,Basic,7.99,2025-07-04,,True
SUB001867,CUST01867,Family,29.99,2025-08-15,2025-09-16,False
SUB001868,CUST01868,Standard,12.99,2025-03-25,,True
SUB001869,CUST01869,Basic,7.99,2025-10-26,,True
SUB001870,CUST01870,Basic,7.99,2024-12-06,,True
SUB001871,CUST01871,Basic,7.99,2024-11-24,2025-08-16,False
SUB001872,CUST01872,Standard,12.99,2025-04-21,2025-07-25,False
SUB001873,CUST01873,Standard,12.99,2025-03-08,,True
SUB001874,CUST01874,Basic,7.99,2024-11-30,,True
SUB001875,CUST01875,Basic,7.99,2024-07-23,,True
SUB001876,CUST01876,Basic,7.99,2025-11-13,,True
SUB001877,CUST01877,Premium,19.99,2025-03-18,,True
SUB001878,CUST01878,Standard,12.99,2025-05-12,,True
SUB001879,CUST01879,Standard,12.99,2025-02-21,,True
SUB001880,CUST01880,Basic,7.99,2025-06-24,2025-08-08,False
SUB001881,CUST01881,Premium,19.99,2025-02-16,,True
SUB001882,CUST01882,Free,0.0,2025-06-09,,True
SUB001883,CUST01883,Standard,12.99,2025-04-07,,True
SUB001884,CUST01884,Standard,12.99,2025-08-27,,True
SUB001885,CUST01885,Standard,12.99,2025-11-05,,True
SUB001886,CUST01886,Basic,7.99,2024-12-29,,True
SUB001887,CUST01887,Free,0.0,2025-10-18,,True
SUB001888,CUST01888,Basic,7.99,2025-01-13,2025-11-13,False
SUB001889,CUST01889,Basic,7.99,2025-05-12,,True
SUB001890,CUST01890,Free,0.0,2024-11-18,,True
SUB001891,CUST01891,Basic,7.99,2025-07-09,2025-09-06,False
SUB001892,CUST01892,Premium,19.99,2024-03-19,2024-03-26,False
SUB001893,CUST01893,Free,0.0,2025-03-30,,True
SUB001894,CUST01894,Basic,7.99,2024-12-09,,True
SUB001895,CUST01895,Standard,12.99,2025-05-15,,True
SUB001896,CUST01896,Premium,19.99,2025-02-04,,True
SUB001897,CUST01897,Standard,12.99,2025-11-04,,True
SUB001898,CUST01898,Basic,7.99,2024-01-20,2024-10-20,False
SUB001899,CUST01899,Standard,12.99,2025-02-21,,True
SUB001900,CUST01900,Standard,12.99,2025-10-27,,True
SUB001901,CUST01901,Standard,12.99,2025-04-06,,True
SUB001902,CUST01902,Basic,7.99,2024-11-26,2025-07-07,False
SUB001903,CUST01903,Premium,19.99,2025-08-10,2025-09-28,False
SUB001904,CUST01904,Premium,19.99,2025-03-21,,True
SUB001905,CUST01905,Premium,19.99,2025-09-01,2025-10-24,False
SUB001906,CUST01906,Basic,7.99,2025-10-09,,True
SUB001907,CUST01907,Standard,12.99,2025-10-14,2025-10-18,False
SUB001908,CUST01908,Free,0.0,2024-12-03,2025-08-27,False
SUB001909,CUST01909,Basic,7.99,2025-05-10,,True
SUB001910,CUST01910,Premium,19.99,2025-07-08,2025-08-19,False
SUB001911,CUST01911,Free,0.0,2025-07-29,,True
SUB001912,CUST01912,Free,0.0,2025-01-25,,True
SUB001913,CUST01913,Free,0.0,2025-09-22,2025-10-26,False
SUB001914,CUST01914,Standard,12.99,2025-11-12,2025-11-16,False
SUB001915,CUST01915,Premium,19.99,2025-10-13,2025-11-02,False
SUB001916,CUST01916,Basic,7.99,2025-11-02,,True
SUB001917,CUST01917,Basic,7.99,2024-06-28,2024-09-28,False
SUB001918,CUST01918,Basic,7.99,2025-10-27,,True
SUB001919,CUST01919,Basic,7.99,2025-05-12,,True
SUB001920,CUST01920,Free,0.0,2025-11-08,,True
SUB001921,CUST01921,Standard,12.99,2025-01-16,,True
SUB001922,CUST01922,Basic,7.99,2025-09-29,,True
SUB001923,CUST01923,Family,29.99,2025-09-06,,True
SUB001924,CUST01924,Free,0.0,2024-12-20,2025-11-14,False
SUB001925,CUST01925,Standard,12.99,2025-06-17,,True
SUB001926,CUST01926,Basic,7.99,2025-08-29,,True
SUB001927,CUST01927,Standard,12.99,2025-09-30,2025-10-17,False
SUB001928,CUST01928,Premium,19.99,2025-03-06,,True
SUB001929,CUST01929,Standard,12.99,2025-01-17,,True
SUB001930,CUST01930,Free,0.0,2025-11-15,,True
SUB001931,CUST01931,Free,0.0,2025-04-21,,True
SUB001932,CUST01932,Free,0.0,2025-08-31,,True
SUB001933,CUST01933,Basic,7.99,2024-12-09,,True
SUB001934,CUST01934,Basic,7.99,2025-05-27,,True
SUB001935,CUST01935,Basic,7.99,2025-07-20,2025-09-17,False
SUB001936,CUST01936,Premium,19.99,2025-09-16,2025-09-16,False
SUB001937,CUST01937,Family,29.99,2025-05-30,,True
SUB001938,CUST01938,Basic,7.99,2025-11-16,,True
SUB001939,CUST01939,Basic,7.99,2025-03-25,2025-06-28,False
SUB001940,CUST01940,Free,0.0,2025-04-26,,True
SUB001941,CUST01941,Standard,12.99,2023-05-17,,True
SUB001942,CUST01942,Free,0.0,2025-02-01,,True
SUB001943,CUST01943,Free,0.0,2025-04-24,,True
SUB001944,CUST01944,Standard,12.99,2025-06-22,,True
SUB001945,CUST01945,Basic,7.99,2025-10-21,,True
SUB001946,CUST01946,Standard,12.99,2025-09-12,,True
SUB001947,CUST01947,Premium,19.99,2024-09-14,,True
SUB001948,CUST01948,Basic,7.99,2025-11-07,2025-11-11,False
SUB001949,CUST01949,Standard,12.99,2024-11-12,,True
SUB001950,CUST01950,Standard,12.99,2024-08-20,,True
SUB001951,CUST01951,Basic,7.99,2025-10-29,2025-11-17,False
SUB001952,CUST01952,Standard,12.99,2024-08-03,2024-12-09,False
SUB001953,CUST01953,Standard,12.99,2025-10-13,,True
SUB001954,CUST01954,Standard,12.99,2025-08-13,,True
SUB001955,CUST01955,Basic,7.99,2024-09-09,,True
SUB001956,CUST01956,Standard,12.99,2023-09-01,2025-05-03,False
SUB001957,CUST01957,Basic,7.99,2023-12-01,,True
SUB001958,CUST01958,Free,0.0,2024-08-24,,True
SUB001959,CUST01959,Free,0.0,2025-04-06,2025-05-12,False
SUB001960,CUST01960,Standard,12.99,2025-10-23,2025-11-06,False
SUB001961,CUST01961,Basic,7.99,2025-09-24,2025-10-09,False
SUB001962,CUST01962,Free,0.0,2025-09-01,,True
SUB001963,CUST01963,Basic,7.99,2024-12-28,2025-06-20,False
SUB001964,CUST01964,Family,29.99,2025-02-09,2025-04-21,False
SUB001965,CUST01965,Free,0.0,2025-05-06,,True
SUB001966,CUST01966,Premium,19.99,2025-09-23,,True
SUB001967,CUST01967,Standard,12.99,2025-08-21,2025-10-25,False
SUB001968,CUST01968,Free,0.0,2024-11-25,,True
SUB001969,CUST01969,Family,29.99,2025-01-06,2025-06-07,False
SUB001970,CUST01970,Free,0.0,2025-05-13,,True
SUB001971,CUST01971,Free,0.0,2025-09-06,,True
SUB001972,CUST01972,Premium,19.99,2024-11-23,2025-07-26,False
SUB001973,CUST01973,Basic,7.99,2024-10-17,,True
SUB001974,CUST01974,Basic,7.99,2025-11-04,2025-11-05,False
SUB001975,CUST01975,Free,0.0,2024-09-29,2025-03-03,False
SUB001976,CUST01976,Free,0.0,2025-10-11,,True
SUB001977,CUST01977,Standard,12.99,2025-01-20,,True
SUB001978,CUST01978,Basic,7.99,2025-05-04,2025-09-30,False
SUB001979,CUST01979,Standard,12.99,2025-06-20,,True
SUB001980,CUST01980,Premium,19.99,2025-04-10,2025-11-16,False
SUB001981,CUST01981,Standard,12.99,2024-06-16,,True
SUB001982,CUST01982,Basic,7.99,2025-11-09,,True
SUB001983,CUST01983,Free,0.0,2024-09-27,,True
SUB001984,CUST01984,Standard,12.99,2023-12-02,2024-10-07,False
SUB001985,CUST01985,Free,0.0,2024-11-14,2025-11-06,False
SUB001986,CUST01986,Basic,7.99,2025-03-18,,True
SUB001987,CUST01987,Basic,7.99,2025-11-03,2025-11-15,False
SUB001988,CUST01988,Standard,12.99,2025-03-21,,True
SUB001989,CUST01989,Basic,7.99,2025-02-27,,True
SUB001990,CUST01990,Basic,7.99,2025-07-23,,True
SUB001991,CUST01991,Premium,19.99,2025-01-22,,True
SUB001992,CUST01992,Standard,12.99,2025-02-24,,True
SUB001993,CUST01993,Basic,7.99,2024-01-23,,True
SUB001994,CUST01994,Family,29.99,2025-11-12,2025-11-16,False
SUB001995,CUST01995,Standard,12.99,2025-01-01,,True
SUB001996,CUST01996,Standard,12.99,2024-11-27,2025-10-20,False
SUB001997,CUST01997,Standard,12.99,2024-04-29,,True
SUB001998,CUST01998,Basic,7.99,2025-07-25,,True
SUB001999,CUST01999,Basic,7.99,2025-04-05,,True
SUB002000,CUST02000,Standard,12.99,2025-01-24,2025-06-08,False
SUB002001,CUST02001,Family,29.99,2025-11-09,,True
SUB002002,CUST02002,Free,0.0,2024-08-19,2025-11-01,False
SUB002003,CUST02003,Free,0.0,2025-03-05,2025-10-15,False
SUB002004,CUST02004,Standard,12.99,2024-02-13,2025-08-20,False
SUB002005,CUST02005,Free,0.0,2024-11-29,,True
SUB002006,CUST02006,Premium,19.99,2025-02-19,,True
SUB002007,CUST02007,Free,0.0,2025-01-06,2025-06-08,False
SUB002008,CUST02008,Premium,19.99,2025-03-30,2025-04-25,False
SUB002009,CUST02009,Free,0.0,2025-05-21,2025-10-15,False
SUB002010,CUST02010,Basic,7.99,2025-04-19,2025-07-20,False
SUB002011,CUST02011,Basic,7.99,2025-07-12,,True
SUB002012,CUST02012,Basic,7.99,2025-01-15,,True
SUB002013,CUST02013,Standard,12.99,2024-10-15,,True
SUB002014,CUST02014,Standard,12.99,2025-03-01,,True
SUB002015,CUST02015,Basic,7.99,2023-02-28,2024-10-13,False
SUB002016,CUST02016,Free,0.0,2025-09-10,,True
SUB002017,CUST02017,Standard,12.99,2024-11-18,2025-06-19,False
SUB002018,CUST02018,Free,0.0,2024-10-08,,True
SUB002019,CUST02019,Standard,12.99,2025-01-22,,True
SUB002020,CUST02020,Premium,19.99,2025-04-04,,True
SUB002021,CUST02021,Standard,12.99,2025-06-10,2025-10-09,False
SUB002022,CUST02022,Free,0.0,2025-05-28,2025-09-21,False
SUB002023,CUST02023,Basic,7.99,2025-06-20,,True
SUB002024,CUST02024,Standard,12.99,2024-01-30,,True
SUB002025,CUST02025,Premium,19.99,2025-03-12,,True
SUB002026,CUST02026,Basic,7.99,2025-02-27,,True
SUB002027,CUST02027,Premium,19.99,2025-01-12,,True
SUB002028,CUST02028,Standard,12.99,2024-10-03,2025-10-26,False
SUB002029,CUST02029,Basic,7.99,2024-09-09,,True
SUB002030,CUST02030,Standard,12.99,2024-12-09,,True
SUB002031,CUST02031,Standard,12.99,2023-08-08,,True
SUB002032,CUST02032,Family,29.99,2023-10-28,,True
SUB002033,CUST02033,Free,0.0,2025-03-13,,True
SUB002034,CUST02034,Standard,12.99,2024-02-15,2024-09-22,False
SUB002035,CUST02035,Standard,12.99,2024-01-21,,True
SUB002036,CUST02036,Basic,7.99,2025-01-14,2025-01-28,False
SUB002037,CUST02037,Premium,19.99,2025-11-04,,True
SUB002038,CUST02038,Family,29.99,2025-09-04,,True
SUB002039,CUST02039,Premium,19.99,2024-04-07,,True
SUB002040,CUST02040,Standard,12.99,2024-04-27,,True
SUB002041,CUST02041,Standard,12.99,2025-01-11,,True
SUB002042,CUST02042,Free,0.0,2025-08-20,,True
SUB002043,CUST02043,Standard,12.99,2025-02-09,,True
SUB002044,CUST02044,Premium,19.99,2025-06-17,2025-08-23,False
SUB002045,CUST02045,Basic,7.99,2025-09-19,2025-10-10,False
SUB002046,CUST02046,Basic,7.99,2025-10-11,2025-11-01,False
SUB002047,CUST02047,Basic,7.99,2024-10-05,2025-08-24,False
SUB002048,CUST02048,Standard,12.99,2025-06-06,2025-08-10,False
SUB002049,CUST02049,Free,0.0,2025-11-09,2025-11-11,False
SUB002050,CUST02050,Standard,12.99,2024-12-02,,True
SUB002051,CUST02051,Family,29.99,2024-12-16,2025-05-19,False
SUB002052,CUST02052,Family,29.99,2025-07-06,,True
SUB002053,CUST02053,Free,0.0,2025-08-18,2025-10-11,False
SUB002054,CUST02054,Standard,12.99,2025-07-09,2025-10-18,False
SUB002055,CUST02055,Free,0.0,2025-06-07,,True
SUB002056,CUST02056,Standard,12.99,2025-04-03,,True
SUB002057,CUST02057,Basic,7.99,2023-06-26,2023-07-31,False
SUB002058,CUST02058,Premium,19.99,2023-12-28,,True
SUB002059,CUST02059,Standard,12.99,2024-06-13,,True
SUB002060,CUST02060,Family,29.99,2025-11-05,,True
SUB002061,CUST02061,Standard,12.99,2024-10-09,,True
SUB002062,CUST02062,Basic,7.99,2025-08-20,2025-09-09,False
SUB002063,CUST02063,Premium,19.99,2025-11-08,,True
SUB002064,CUST02064,Premium,19.99,2024-06-12,,True
SUB002065,CUST02065,Free,0.0,2025-04-26,,True
SUB002066,CUST02066,Standard,12.99,2025-02-13,,True
SUB002067,CUST02067,Free,0.0,2025-09-27,,True
SUB002068,CUST02068,Basic,7.99,2025-08-01,,True
SUB002069,CUST02069,Free,0.0,2023-12-11,,True
SUB002070,CUST02070,Standard,12.99,2025-07-28,,True
SUB002071,CUST02071,Basic,7.99,2025-06-28,,True
SUB002072,CUST02072,Basic,7.99,2024-12-02,,True
SUB002073,CUST02073,Free,0.0,2023-02-27,,True
SUB002074,CUST02074,Free,0.0,2025-11-03,,True
SUB002075,CUST02075,Free,0.0,2025-10-21,2025-11-01,False
SUB002076,CUST02076,Basic,7.99,2025-03-19,,True
SUB002077,CUST02077,Basic,7.99,2025-07-21,,True
SUB002078,CUST02078,Standard,12.99,2025-09-09,,True
SUB002079,CUST02079,Premium,19.99,2025-05-31,,True
SUB002080,CUST02080,Premium,19.99,2025-02-19,,True
SUB002081,CUST02081,Free,0.0,2024-09-04,,True
SUB002082,CUST02082,Basic,7.99,2025-04-23,,True
SUB002083,CUST02083,Basic,7.99,2025-01-09,2025-05-06,False
SUB002084,CUST02084,Premium,19.99,2024-06-15,,True
SUB002085,CUST02085,Standard,12.99,2025-05-15,,True
SUB002086,CUST02086,Standard,12.99,2025-06-24,,True
SUB002087,CUST02087,Standard,12.99,2025-09-19,,True
SUB002088,CUST02088,Basic,7.99,2025-10-30,,True
SUB002089,CUST02089,Basic,7.99,2025-11-08,2025-11-08,False
SUB002090,CUST02090,Basic,7.99,2025-07-16,,True
SUB002091,CUST02091,Basic,7.99,2024-11-06,2025-01-23,False
SUB002092,CUST02092,Basic,7.99,2025-03-14,,True
SUB002093,CUST02093,Basic,7.99,2025-08-16,,True
SUB002094,CUST02094,Standard,12.99,2025-10-29,,True
SUB002095,CUST02095,Basic,7.99,2025-03-23,,True
SUB002096,CUST02096,Basic,7.99,2024-12-13,2025-08-17,False
SUB002097,CUST02097,Standard,12.99,2025-04-25,,True
SUB002098,CUST02098,Basic,7.99,2025-07-13,,True
SUB002099,CUST02099,Free,0.0,2025-06-06,,True
SUB002100,CUST02100,Standard,12.99,2024-03-23,,True
SUB002101,CUST02101,Basic,7.99,2024-04-20,2025-07-24,False
SUB002102,CUST02102,Premium,19.99,2025-09-16,,True
SUB002103,CUST02103,Standard,12.99,2025-08-10,2025-10-23,False
SUB002104,CUST02104,Basic,7.99,2025-05-28,,True
SUB002105,CUST02105,Free,0.0,2025-08-07,2025-10-26,False
SUB002106,CUST02106,Premium,19.99,2025-03-24,2025-04-12,False
SUB002107,CUST02107,Basic,7.99,2024-01-03,2025-10-25,False
SUB002108,CUST02108,Basic,7.99,2024-12-28,,True
SUB002109,CUST02109,Family,29.99,2025-02-25,,True
SUB002110,CUST02110,Premium,19.99,2024-04-08,,True
SUB002111,CUST02111,Free,0.0,2024-09-28,2025-02-28,False
SUB002112,CUST02112,Standard,12.99,2024-11-11,2025-09-05,False
SUB002113,CUST02113,Basic,7.99,2025-11-07,,True
SUB002114,CUST02114,Standard,12.99,2025-06-29,2025-08-28,False
SUB002115,CUST02115,Standard,12.99,2023-09-30,,True
SUB002116,CUST02116,Standard,12.99,2025-04-02,2025-06-01,False
SUB002117,CUST02117,Standard,12.99,2025-03-30,,True
SUB002118,CUST02118,Standard,12.99,2025-11-14,,True
SUB002119,CUST02119,Standard,12.99,2025-08-07,,True
SUB002120,CUST02120,Basic,7.99,2025-02-07,2025-07-12,False
SUB002121,CUST02121,Standard,12.99,2025-09-15,,True
SUB002122,CUST02122,Free,0.0,2025-11-14,,True
SUB002123,CUST02123,Free,0.0,2024-12-27,2025-06-02,False
SUB002124,CUST02124,Basic,7.99,2025-10-06,2025-11-16,False
SUB002125,CUST02125,Free,0.0,2025-10-04,,True
SUB002126,CUST02126,Standard,12.99,2024-09-18,,True
SUB002127,CUST02127,Standard,12.99,2024-01-27,,True
SUB002128,CUST02128,Free,0.0,2025-05-09,,True
SUB002129,CUST02129,Basic,7.99,2024-01-05,,True
SUB002130,CUST02130,Standard,12.99,2025-11-07,,True
SUB002131,CUST02131,Standard,12.99,2025-03-15,,True
SUB002132,CUST02132,Basic,7.99,2025-07-14,,True
SUB002133,CUST02133,Basic,7.99,2024-10-08,,True
SUB002134,CUST02134,Standard,12.99,2025-07-18,2025-08-03,False
SUB002135,CUST02135,Basic,7.99,2024-12-01,,True
SUB002136,CUST02136,Free,0.0,2025-08-19,2025-09-17,False
SUB002137,CUST02137,Free,0.0,2025-03-18,2025-05-25,False
SUB002138,CUST02138,Premium,19.99,2024-11-04,2024-12-25,False
SUB002139,CUST02139,Standard,12.99,2024-04-29,,True
SUB002140,CUST02140,Free,0.0,2025-02-12,2025-05-17,False
SUB002141,CUST02141,Premium,19.99,2025-01-18,,True
SUB002142,CUST02142,Free,0.0,2025-06-25,2025-09-17,False
SUB002143,CUST02143,Basic,7.99,2025-02-02,2025-03-07,False
SUB002144,CUST02144,Standard,12.99,2024-04-27,2024-12-11,False
SUB002145,CUST02145,Basic,7.99,2025-03-07,,True
SUB002146,CUST02146,Family,29.99,2023-12-18,,True
SUB002147,CUST02147,Basic,7.99,2024-04-09,,True
SUB002148,CUST02148,Standard,12.99,2025-06-20,,True
SUB002149,CUST02149,Standard,12.99,2025-06-26,2025-07-17,False
SUB002150,CUST02150,Family,29.99,2025-05-23,2025-05-28,False
SUB002151,CUST02151,Standard,12.99,2025-09-08,,True
SUB002152,CUST02152,Premium,19.99,2025-08-21,,True
SUB002153,CUST02153,Standard,12.99,2025-08-15,,True
SUB002154,CUST02154,Free,0.0,2024-04-02,,True
SUB002155,CUST02155,Standard,12.99,2025-03-11,,True
SUB002156,CUST02156,Family,29.99,2025-06-15,,True
SUB002157,CUST02157,Premium,19.99,2024-10-06,,True
SUB002158,CUST02158,Premium,19.99,2025-05-09,,True
SUB002159,CUST02159,Basic,7.99,2025-06-12,,True
SUB002160,CUST02160,Standard,12.99,2025-06-02,,True
SUB002161,CUST02161,Standard,12.99,2025-10-15,2025-11-02,False
SUB002162,CUST02162,Free,0.0,2024-07-16,,True
SUB002163,CUST02163,Standard,12.99,2025-09-01,,True
SUB002164,CUST02164,Standard,12.99,2025-08-17,2025-10-12,False
SUB002165,CUST02165,Family,29.99,2025-09-11,2025-10-09,False
SUB002166,CUST02166,Standard,12.99,2025-01-23,2025-11-13,False
SUB002167,CUST02167,Basic,7.99,2024-12-09,,True
SUB002168,CUST02168,Premium,19.99,2025-07-16,2025-09-29,False
SUB002169,CUST02169,Premium,19.99,2025-09-22,,True
SUB002170,CUST02170,Standard,12.99,2025-08-31,,True
SUB002171,CUST02171,Free,0.0,2025-09-24,,True
SUB002172,CUST02172,Basic,7.99,2023-11-22,2024-07-17,False
SUB002173,CUST02173,Basic,7.99,2024-08-05,,True
SUB002174,CUST02174,Premium,19.99,2023-12-10,,True
SUB002175,CUST02175,Family,29.99,2024-11-26,,True
SUB002176,CUST02176,Premium,19.99,2024-09-24,,True
SUB002177,CUST02177,Basic,7.99,2025-05-25,,True
SUB002178,CUST02178,Standard,12.99,2025-02-09,,True
SUB002179,CUST02179,Premium,19.99,2024-10-17,,True
SUB002180,CUST02180,Basic,7.99,2023-06-15,,True
SUB002181,CUST02181,Free,0.0,2023-04-04,,True
SUB002182,CUST02182,Premium,19.99,2025-04-23,,True
SUB002183,CUST02183,Free,0.0,2025-04-14,,True
SUB002184,CUST02184,Basic,7.99,2025-11-08,,True
SUB002185,CUST02185,Standard,12.99,2025-10-12,,True
SUB002186,CUST02186,Standard,12.99,2025-05-09,,True
SUB002187,CUST02187,Premium,19.99,2024-08-10,2025-02-27,False
SUB002188,CUST02188,Basic,7.99,2025-07-08,,True
SUB002189,CUST02189,Free,0.0,2024-09-13,2024-11-19,False
SUB002190,CUST02190,Basic,7.99,2025-10-05,2025-10-07,False
SUB002191,CUST02191,Premium,19.99,2025-10-09,,True
SUB002192,CUST02192,Free,0.0,2024-08-15,2025-08-25,False
SUB002193,CUST02193,Family,29.99,2025-08-08,2025-09-21,False
SUB002194,CUST02194,Standard,12.99,2024-04-23,2025-03-06,False
SUB002195,CUST02195,Standard,12.99,2024-08-24,2024-09-28,False
SUB002196,CUST02196,Standard,12.99,2025-10-07,,True
SUB002197,CUST02197,Basic,7.99,2025-07-05,2025-09-23,False
SUB002198,CUST02198,Basic,7.99,2023-08-01,2024-09-05,False
SUB002199,CUST02199,Basic,7.99,2023-12-22,,True
SUB002200,CUST02200,Standard,12.99,2025-07-29,,True
